601	601
592	592
649	649
586	602
677	656
575	575
617	569
682	682
597	597
596	572
656	567
675	685
661	661
599	599
577	856
654	654
618	618
620	622
664	664
400	400
578	621
579	579
648	668
576	576
600	600
614	614
650	678
667	660
619	619
264	264
567	673
616	193
683	683
587	587
398	398
574	643
610	610
583	583
643	608
571	571
581	584
420	420
498	498
681	681
529	529
647	647
405	73
612	591
47	405
674	674
696	696
73	47
395	395
573	657
105	819
391	396
290	290
396	391
404	404
1002	1002
525	525
484	484
134	564
402	402
406	406
291	291
25	25
660	640
605	497
640	594
591	598
778	778
937	378
145	315
403	941
945	939
242	116
397	42
135	135
946	503
148	148
169	169
147	147
703	703
941	266
261	261
857	857
943	947
809	792
792	488
795	795
794	794
719	269
481	481
487	793
489	480
114	813
269	213
813	487
477	114
78	486
99	489
480	719
486	78
277	277
474	474
548	638
550	548
543	543
884	884
545	550
780	780
4	298
833	301
295	4
424	300
299	295
300	889
680	680
622	596
193	620
609	586
125	125
410	410
564	105
315	675
939	403
111	667
569	617
685	648
673	677
676	676
603	603
608	609
621	650
359	359
565	565
150	150
415	415
595	585
42	145
46	46
213	809
572	577
585	578
615	615
912	912
819	616
526	134
378	397
503	242
815	937
488	99
478	478
602	574
623	623
679	679
116	945
793	477
889	833
594	581
588	612
935	946
584	573
678	652
652	605
668	588
163	163
162	162
107	526
399	399
580	580
58	58
416	416
248	248
606	606
651	651
657	111
665	665
947	815
750	750
566	566
923	923
839	839
706	943
293	293
695	695
808	808
823	823
811	811
286	473
367	814
475	475
638	545
970	970
178	424
856	595
662	662
753	753
239	239
273	273
663	663
604	604
611	611
978	978
598	659
666	666
115	115
238	238
936	935
684	684
265	265
408	408
524	524
907	907
490	490
38	38
64	64
910	910
390	390
101	101
103	103
427	427
281	282
796	796
812	286
637	637
92	299
106	106
570	570
497	607
50	50
249	249
455	455
26	26
646	646
658	658
659	669
236	236
818	107
502	707
168	168
942	942
593	593
655	655
568	568
909	909
940	936
196	196
171	171
197	197
709	709
878	878
534	940
285	285
282	281
814	806
798	798
69	69
537	537
544	544
166	92
836	836
528	528
911	911
237	237
785	785
266	706
407	407
908	908
247	247
948	948
510	510
412	412
211	211
279	279
482	482
473	812
57	367
374	374
485	485
476	283
555	555
546	546
298	166
860	860
