601	601
592	592
649	649
680	680
622	622
569	569
586	586
677	677
575	575
193	193
617	617
682	682
597	597
596	572
675	675
661	661
599	599
577	577
654	654
602	602
618	618
620	620
664	664
400	400
578	609
579	594
609	656
648	648
685	685
576	576
600	600
614	614
667	667
585	585
619	619
673	673
264	264
676	236
567	567
594	579
683	683
587	587
608	643
398	398
574	574
679	583
610	610
583	662
621	621
571	663
581	581
420	420
498	498
615	615
681	681
529	529
668	668
678	678
647	647
405	405
47	47
696	696
73	73
584	584
395	395
573	657
105	105
125	125
410	410
941	941
391	565
588	605
359	359
290	290
396	396
912	912
591	591
404	404
150	150
564	819
1002	1002
525	525
484	484
134	107
402	291
406	406
856	106
25	25
595	595
526	526
163	163
162	162
399	399
580	580
58	58
416	416
248	248
606	606
651	651
239	239
785	785
611	604
674	497
598	598
778	778
315	147
145	937
378	378
403	315
242	503
397	145
42	42
116	815
135	135
148	148
169	169
115	115
750	750
566	566
923	923
238	238
455	455
684	684
265	265
408	408
839	839
111	111
695	695
607	607
512	512
659	669
703	703
261	261
266	266
818	818
907	907
490	490
870	1000
496	496
857	857
815	942
935	935
947	936
940	940
171	171
747	747
293	293
709	709
429	71
488	809
809	488
792	792
46	46
795	795
794	794
719	719
481	481
487	487
213	213
114	114
269	489
813	478
78	486
99	99
480	480
474	103
281	431
101	101
475	475
279	281
431	279
276	113
823	78
878	878
798	798
485	69
796	796
473	473
280	280
479	283
286	483
812	367
376	376
982	982
948	948
325	729
326	326
352	357
727	325
840	840
910	427
75	75
74	74
77	76
638	638
543	543
884	884
545	545
555	555
560	560
637	544
639	639
537	541
544	546
546	547
902	637
515	515
547	254
549	902
558	558
562	561
254	829
3	3
19	19
739	739
250	250
969	969
866	866
1	1
130	130
230	230
232	23
468	631
688	137
631	688
689	928
627	629
628	634
630	630
636	764
687	627
690	380
463	468
469	463
470	751
464	501
471	466
500	470
632	691
629	633
691	820
780	833
889	889
4	178
833	780
295	836
424	301
299	424
300	298
92	296
166	425
298	166
425	521
521	92
296	442
834	835
837	834
850	297
970	970
835	535
297	837
535	816
24	24
882	892
914	914
830	830
880	880
386	929
771	386
198	831
826	888
831	198
770	827
886	881
890	890
129	129
128	152
725	726
726	144
729	356
319	355
322	377
317	350
355	438
377	728
438	354
351	725
199	199
251	251
304	990
333	240
342	328
345	340
347	334
240	330
328	336
341	348
241	331
332	349
337	343
343	342
990	324
324	304
330	337
334	241
348	345
340	341
331	333
336	332
321	321
354	721
717	717
711	413
854	854
715	715
714	716
716	714
225	225
710	710
718	22
768	713
965	965
458	458
313	313
495	495
70	314
71	184
441	852
314	1001
1001	159
561	553
94	704
117	698
365	365
697	94
698	117
701	700
700	697
786	702
465	472
466	39
467	465
472	500
751	471
499	467
456	456
274	274
572	596
650	650
603	603
656	578
616	616
660	660
623	623
415	415
939	939
793	793
548	548
643	679
612	612
652	652
819	391
497	674
640	640
657	676
666	608
937	397
945	945
147	403
665	665
663	571
936	242
486	474
808	808
357	322
277	277
489	269
814	814
478	813
477	477
349	347
550	550
712	711
686	632
137	628
625	625
301	295
178	4
888	771
605	588
565	564
291	402
107	134
753	753
946	946
943	116
1000	870
64	64
390	390
103	823
699	699
724	724
282	282
806	286
482	482
57	57
811	811
69	485
353	720
551	549
557	554
541	537
740	740
149	128
413	712
634	686
501	469
633	626
442	299
836	850
892	882
827	826
662	573
273	273
604	856
503	943
524	524
38	38
184	429
909	910
76	77
720	727
113	276
483	806
102	102
704	701
901	551
559	557
536	536
23	232
152	149
626	689
39	464
928	635
849	300
879	879
929	770
22	735
942	947
159	70
706	706
323	323
367	812
283	479
728	319
702	786
829	901
554	559
539	539
387	387
635	687
380	636
838	849
881	886
735	718
723	352
764	690
816	838
593	666
570	570
978	978
26	26
258	258
852	441
237	237
197	197
908	908
911	911
243	243
427	909
374	374
52	66
0	0
66	52
822	822
476	476
356	317
346	346
329	339
787	787
825	825
556	562
542	542
828	828
20	20
873	801
223	223
867	867
993	993
222	222
253	253
200	200
887	887
713	768
306	306
275	275
669	659
50	611
642	642
646	646
658	658
528	528
655	655
502	502
707	707
168	168
196	196
589	589
933	933
568	568
532	532
155	154
791	791
285	285
247	247
510	510
938	938
944	459
412	412
860	860
859	859
414	414
80	80
363	363
136	136
45	45
214	214
252	252
278	278
350	353
339	335
259	259
98	98
538	538
552	552
244	244
801	802
127	127
553	556
875	875
132	132
224	224
820	790
769	769
883	883
492	492
994	994
249	249
672	672
671	593
407	407
154	155
983	983
459	944
211	211
861	861
877	877
722	723
422	422
491	491
375	375
428	270
540	540
233	233
21	21
231	231
246	246
131	131
824	824
802	873
195	195
379	379
257	257
