1357	4605
844	3571
8942	257
4010	8161
13899	5357
3807	3715
14074	12536
1003	10001
6659	917
11984	8689
14328	1277
2724	5599
4939	6994
1693	12816
3152	9071
14377	1743
12175	4275
14043	1644
1037	8966
13040	10157
6213	11842
5810	9665
11659	7800
5643	144
8395	1276
14622	2272
10738	69
14332	8934
243	2785
265	11281
3811	11646
4678	2791
11751	6188
12605	7671
1287	8168
14284	3671
1029	1564
219	7363
11789	11104
14368	13281
731	12144
4700	5736
10740	7708
4271	3245
443	9550
5142	8460
7501	2682
1018	12919
6125	10208
12795	7334
2067	12742
13842	2804
5395	12809
11260	11662
4879	10657
369	3893
5428	4939
9660	5657
6289	2401
4710	5339
11650	10123
9234	8308
13608	8053
458	11790
14511	3767
7531	13200
2722	13
14250	1624
3312	10691
13154	12099
13437	12922
3287	6732
1346	3851
9152	11270
10084	6577
12839	12861
154	2678
304	12421
14375	12920
14682	10396
11275	6434
821	4691
1497	4462
9047	4597
10892	7228
9226	3894
8292	2156
14111	2279
4413	1102
10722	5910
4752	8517
5752	5262
1923	996
7086	5892
5787	2221
14280	2685
13794	12921
444	10431
6809	4751
4510	2042
891	1308
9223	13210
2705	13002
3440	3651
13496	845
11800	8328
5154	9400
1155	5918
30	3546
2255	8538
9835	8623
10472	10723
1914	6408
14256	11832
1344	1007
14186	4162
9988	13111
7484	5603
2949	3573
515	9427
645	5704
14484	810
10894	507
3325	11189
12484	902
2586	5688
1227	9812
12719	1616
11632	2180
11514	5205
22	12545
4519	11458
6474	9005
9039	1729
6317	6020
4756	8104
7206	12233
2138	3553
11626	2725
14388	5102
8705	7492
12150	8624
10439	2692
10089	12799
13353	8298
14554	6091
1967	4011
14242	7581
4201	6709
1812	174
14666	6189
3798	9507
14140	1473
6695	13166
14244	1279
4559	7655
1473	181
14665	12923
10873	949
11874	12129
14433	4529
484	11185
11624	3855
13680	13204
13050	9575
13402	6775
5994	38
11981	5677
14014	1527
8906	344
4372	7218
2974	10139
7825	8800
5717	9725
5582	3076
5590	10353
11186	1011
12046	10066
2835	4965
4081	4652
1993	3441
7195	9809
7732	3657
9108	9342
13938	10260
10890	8541
4883	6503
5579	3188
13819	7706
2017	12815
13682	12162
2114	3089
13968	6071
14418	2807
12421	12804
12853	12981
4898	3257
5964	5996
5763	3394
4753	3034
14420	2328
13282	9934
4834	9902
864	12805
6575	3802
713	6367
12115	248
2160	5136
5468	11543
13987	8048
4286	2267
7373	1469
2461	2694
6589	2444
904	13225
4915	50
6038	4536
5494	1031
13351	7348
107	11164
4964	12170
4819	5467
13195	4151
5863	10733
3109	8148
2818	8880
14410	8681
5360	12525
3614	3621
12454	3833
13898	78
2288	7872
9963	7555
392	9972
14322	873
11292	5512
1492	5811
13178	12014
1861	10477
9257	8520
12352	1254
5903	8049
5248	11788
1535	2737
1112	5282
5420	10970
1362	5801
750	5429
2001	5428
429	9533
9238	7999
11712	12821
10957	6527
479	4760
7282	12125
3479	9814
11663	9464
11109	11391
11019	2321
10178	5511
8787	11053
4916	13325
7594	989
412	74
13340	13165
7254	6770
3022	4278
14518	7812
11399	9362
13801	7325
7511	671
11661	1549
10268	1493
5849	10703
10312	5327
11690	2075
2030	6677
5526	4991
11748	2836
5309	12961
396	4612
13302	6509
7023	6265
14285	1192
8051	3449
719	12166
2684	2569
11159	10707
5246	7734
1277	9295
7444	11212
525	2946
857	3067
7747	1104
7795	11031
881	3194
14575	12069
10072	10896
1879	1640
2146	5738
10655	5722
1135	8169
11354	10979
12345	115
6639	8250
6336	7948
12265	4867
14464	2841
9581	5264
162	7827
9450	8409
14262	13031
5933	5648
5840	595
11710	8381
5764	10871
314	5148
9340	12336
12543	11025
13689	6042
11802	8198
4254	1259
11697	11958
5709	9619
14132	10449
12124	12493
3669	1456
6972	10603
527	2460
5671	4604
11786	6416
9898	6915
2834	10462
3015	2283
8416	1735
14427	2702
13655	12578
12220	255
10561	7697
7110	1765
12347	804
7421	4642
3646	3253
4602	10137
8723	12940
12397	7687
2417	11848
12644	10014
6242	3182
11979	11125
3890	5867
5228	73
12708	2322
7800	10767
5545	5834
13958	12348
465	2403
5444	3367
8576	6883
14034	12034
461	12200
5790	7824
14068	1817
8858	10710
4353	5721
14341	3919
12486	10735
6203	9388
1312	8347
5737	9857
11714	3536
6562	6316
13024	1501
6991	1181
13143	1056
13502	702
3252	13138
5073	2536
12899	9254
11630	11478
14330	3637
14656	5925
1323	132
3293	6982
2668	976
7781	421
3423	1075
5937	4839
9677	9151
11026	11482
4249	12500
4179	12325
2283	9723
4277	1758
13470	333
24	7099
13831	6054
64	6507
13979	9353
14243	3757
13324	8576
13497	11727
5981	4188
1093	8356
7551	4930
2427	9211
14252	10098
14232	11591
4952	11344
2059	2500
4614	12670
7912	2733
14271	10797
12327	2782
7998	6179
13735	4453
13762	12275
13728	6575
13092	748
8981	10310
11572	9391
3112	10684
11555	5505
5383	6350
5789	1665
1916	3878
2111	7234
5453	11681
554	2323
4275	7694
13929	2845
1971	7556
6880	3187
5543	8725
9759	5537
3499	12330
8105	7700
7703	3669
8649	11367
9329	12464
3407	4907
11757	2700
12676	10755
11701	4608
5632	6620
3175	9490
4587	11476
1660	7300
14152	2479
12986	10421
3671	3299
6535	10266
9081	2979
10862	9746
1490	12461
5555	8163
11977	8876
4365	330
11733	392
13992	5132
11807	5544
8988	6200
4234	12360
6104	8826
12876	3236
4674	729
2462	3046
3575	2288
4724	11583
299	12388
6060	12229
10081	12954
13712	3522
11869	12194
12845	8556
6893	10478
1046	13238
11586	8650
9728	1526
11795	10188
4653	1012
8325	4831
11639	2205
5390	5807
800	8569
4995	12673
14279	4755
8873	7422
11662	6384
5888	9161
13769	771
3044	1687
11735	2073
12596	6022
9918	970
12029	9668
7970	6542
1496	9793
5272	964
10366	2802
8253	8237
348	11811
11637	4201
9015	12714
4416	3836
612	11272
8736	11545
625	6664
886	3195
11529	7351
13673	10402
13118	2501
8677	5245
10085	7272
2364	10698
6233	525
14678	1265
5753	6017
11861	1122
14291	5536
9976	7860
872	5072
9980	155
2278	12380
11847	9334
2587	3072
8517	2194
9813	5778
11693	12712
14387	9632
11952	9096
1255	5595
7708	7732
8652	563
7120	10768
14086	9833
