55807	2443
24773	3560
28681	20400
21579	23072
51881	2974
2989	4337
2093	15880
6686	2147
17245	572
53107	4853
41857	13724
47002	18393
28108	14860
24740	342
22247	571
46947	1219
23105	9236
9455	13281
575	7211
32168	11236
32033	337
24777	45
29505	91
4794	9345
7315	357
2700	380
50843	1143
632	377
20555	4639
28954	19799
5229	1768
47716	10661
27016	3535708
49320	9922
13203	2577
28121	3848
18735	22564
10098	8123
6368	15541
388466	4055
47503	13051
2273	18771
18528	4883
24200	797
4903	1337
3764	2915
8819	338
43513	1175
54540	3631
9941	3241
29281	1228
23120	39677
418	23574
4444	12725
12753	22114
23583	8435
1645	234
29909	13552
48431	1463
21734	6335
41898	1075
16839	16440
428486	3208
40857	4140
17375	7705
21258	1490
5536	13744
16254	459
74652	5324
14355	12711
163947	1862
54322	7862
32933	96
1103549	428190
27906	3474
54268	51
7525	16391
384	1311500
32539	32632
10997	13913
40919	1944
1921	7734
14673	1615
41619	5987
6544	115
382480	8047
5123	5619
2941	50776
11950	2635
36974	13154
25521	987
42145	2199
6462	3834
32478	19074
5233	1737
5984	18180
47212	6461
44669	13990
15526	30827
428366	9530
28070	813
2001	3525
31521	8741
28524	23667
50820	44639
21105	14744
40537	28380
8035	17028
7237	3320
46795	29157
3613	15124
15264	3594
23597	23691
57464	327
392301	658
44196	14606
27302	6583
997	17
15816	1512
18666	781
14796	12943
24218	5023
19570	27294
43563	893
10669	1343
12862	4926
21463	1438
16672	23249
45859	1288
32641	7028
4163	22303
40631	2012356
32671	14690
50727	13
6523	392
14451	19403
15626	2701
650	8709
33854	4893
5070	24975
36086	1559
535	4249
4408	1782
3908	681
32305	17744
49353	3043
43277	1965
35560	9021
12402	22656
56963	12950
45571	1968
27622	3153
19246	5056
47923	5190
22491	4653
10833	1659
19708	267
10588	6309
20628	372
21244	23354
11461	419
42484	2648
9269	1196
6126	31641
30377	23283
20769	13279
29721	383
21987	4903
394	71
2953	16511
30921	5445
15193	6508
40322	15055
2744	36590
38498	3827
10165	1975282
1550	15401
50780	3146
40552	16794
6409	11694
26902	116
16685	22076
22719	18770
3514	745
1490	18255
1185	15459
23119	16076
31549	9328
14026	13018
1477	12597
40012	1409
23746	15537
36620	2328
31575	22471
23667	83
22569	5618
11137	15168
2898	122
38903	2469
11052	184
26121	31505
27846	1384652
46250	20310
56375	1220
47010	3937
43665	4977
393302	15614
5597	26227
22422	5441
113	194
49463	1695
30364	3333
23280	905
11767	7831
1672	23903
56241	2424
4816	4086
26486	24181
1429	28647
37358	9034
13359	11388
9024	4491
47593	672
37759	811
1540	28258
15683	8155
