1309+bno2-1627+bno2;0:0,3:2,4:5,6:4,7:7;1:6-2:1	54241,298012,25630,307821,117526,117263,83803,81827,116643,297113,117287	2543021,2543042,2538829,2539869,2540239,2540292,2541813,2541193,3361462,2540517,2541772
1276+bno5-1309+bno5;0:1,2:4,3:2,4:5,5:7,6:0,7:6;	298012,291671,117263,291981,84509,81827,29677,83803,117526	2539797,2543539,2541193,2540020,2539087,2540292,2541813,2539869,2540239
1276+bno3-1309+bno5;0:1,2:4,5:7,6:0,7:6;	298012,117287,122772,301252,117263,81827,29677,83803,246310,117526,114023	2540517,2539513,2543539,2540718,2541193,2540292,2541813,2539869,2540020,2540239,2539087
1277+bno1-1277+bno1;0:0,1:1,3:3,4:4,5:5,6:6,7:7;	29374,84509,246310,81827,117263,117287,54241,83803,297113	2539067,2541185,2540409,2543042,2540051,2541813,2543553,2540711,2539797
1309+bno2-1309+bno2;0:0,1:5,3:3,4:4,6:6,7:7;2:1	117287,291671,307821,25630,117526,117263,83803,81827,54241,298012	2541772,2539067,2539869,2543553,2540239,2540292,2541813,2541193,2540479,2540409
1309+bno1-1309+bno1;0:0,1:5,3:3,4:4,6:6,7:7;2:1	117287,291671,307821,25630,117526,117263,83803,81827,54241,298012	2541772,2539797,2539869,2543553,2540239,2540292,2541813,2541193,2539067,2540409
1309+bno4-1309+bno4;0:0,1:5,3:3,4:4,6:6,7:7;2:1	117287,291671,307821,25630,117526,117263,83803,81827,54241,298012	2541772,2539797,2539869,2543553,2540239,2540292,2541813,2541193,2539067,2540409
1276+bno3-1278+bno4;0:2,2:0,3:3,4:4,7:7;1:1	83803,81827,117263,140639,29677,246310,266759,298012,291671,116643,117287	2543042,2541772,3361462,2540239,2542252,2540718,2539869,2541193,2538829,2540292,2541813
1276+bno3-1629+bno5;0:1,1:0,2:3,5:4,6:7,7:6;	298012,29677,25581,246310,117263,83803,54241,81827,117287,291671	2541772,2542252,2539869,2540409,2540292,2541813,2543553,2541193,2540711,2543131
1309+bno3-1309+bno3;0:0,1:5,3:3,4:4,6:6,7:7;2:1	117287,291671,307821,25630,117526,117263,83803,81827,54241,298012	2541772,2539797,2539869,2543553,2540239,2540292,2541813,2541193,2539067,2540409
1309+bno2-1309+bno2;0:0,3:3,4:4,6:6,7:7;1:2-2:1,5	114023,117287,291671,307821,117526,117263,83803,81827,122772,246310,54241	2543553,2541772,2541814,2539869,2540239,2540292,2541813,2541193,2540274,2540711,2539067
1718+bno1-1718+bno1;0:0,1:1,3:3,4:4,5:5,6:6,7:7;2:2	116643,301252,117263,307821,29677,298012,81827,83803,140639	2541268,2541193,2541813,2540051,2543042,2541089,2538829,2540292,2540939
1309+bno0-1309+bno0;0:0,1:5,3:3,4:4,6:6,7:7;2:1	117287,291671,307821,25630,117526,117263,83803,81827,54241,298012	2541772,2539797,2539869,2543553,2540239,2540292,2541813,2541193,2539067,2540409
1718+bno5-1718+bno7;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	117287,83803,298012,117526,81827,29677,117263,287417	2541772,2542123,2543040,2543042,2541089,2541268,2543412,2540582
1309+bno3-1309+bno3;0:0,3:3,4:4,5:1,6:6,7:7;	84509,246310,307821,117526,117263,114023,83803,81827,117287,291671	2543475,2540409,2539869,2540239,2540292,2543553,2541813,2541193,2543042,2540479
