1777+bno7-2259+bno6;1:2,2:0,3:3,4:4,5:7,6:5,7:6;	307594,24392,65248,286923,59312,64159,290364,50522,29477	22190,14248,17762,217124,58234,14265,15567,15204,208727
1325+bno6-4067+bno0;1:5,2:0,3:2,4:4,5:7,6:3,7:6;	307594,290364,295217,29477,116590,64462,367171,50522,24392	217124,17762,269966,193034,68342,66679,66694,11461,14265
1777+bno5-1793+bno5;0:0,1:1,3:3,4:4,5:5,6:6,7:7;	65248,307594,24392,286923,59312,64159,290364,50522,29477	17762,22190,14248,217124,58234,14265,15567,15204,208727
1627+bno7-1734+bno0;1:0,2:3,3:2,4:5,5:4,6:7,7:6;	24392,360514,307594,83803,65248,84353,64701,50522,298012	15567,213827,17762,16416,15194,15481,12847,14265,208727
1410+bno3-1410+bno4;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	65248,499417,116590,24392,290364,29477,50522,314442	22190,17762,27374,58234,15567,208727,14265,18458
4067+bno7-4071+bno7;0:0,1:1,2:2,3:3,4:4,5:5,6:6;7:7	290364,24392,83803,25594,84353,307594,65248,84686,50522	15567,58234,68251,11820,18458,17762,22190,59029,14265
1629+bno6-2300+bno1;1:0,2:5,3:1,4:6,5:2,6:7,7:4;	307594,24516,290364,140941,29219,117287,116554,50522,24392	17762,381644,58234,229658,13543,20779,59036,14265,15567
1331+bno4-1331+bno5;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	307594,499417,116590,24392,290364,29477,291081,50522	17762,208727,93840,15567,58234,105782,83679,14265
1662+bno0-1662+bno0;0:0,1:1,2:2,4:4,5:5,6:6,7:7;3:3	290364,361295,307594,301442,299331,499417,50522,362827,24392	15567,22138,17762,11465,217124,16531,14265,16905,58234
1777+bno6-1793+bno5;0:0,1:1,3:3,4:4,5:5,6:6,7:7;	65248,307594,24392,286923,59312,64159,290364,50522,29477	17762,22190,14248,217124,58234,14265,15567,15204,208727
1628+bno5-1628+bno6;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	307594,116590,24392,291877,117287,290364,29477,50522	22190,13669,17762,217124,15567,14265,66475,27050
1708+bno6-1708+bno7;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	307594,83803,24392,291245,25400,290364,84686,50522	17762,22190,15567,53376,17999,58234,20277,14265
1628+bno4-1628+bno6;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	307594,116590,24392,291877,117287,290364,29477,50522	22190,13669,17762,217124,15567,14265,66475,27050
1627+bno7-2844+bno3;1:3,2:1,3:6,4:0,5:7,6:4,7:5;0:2	24392,309126,307594,83765,360818,84353,308690,50522,290364	58234,16177,17762,54473,22190,18458,16180,14265,15567
1708+bno5-1708+bno7;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	307594,83803,24392,291245,25400,290364,84686,50522	17762,22190,15567,53376,17999,58234,20277,14265
1708+bno5-1708+bno6;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	307594,83803,24392,291245,25400,290364,84686,50522	17762,22190,15567,53376,17999,58234,20277,14265
1321+bno6-2844+bno3;0:1,1:0,3:3,4:4,5:2,6:6,7:7;2:5	24392,307594,360818,309126,308690,290364,83765,84353,50522	58234,17762,22190,16177,16180,15567,54473,18458,14265
4315+bno2-4315+bno3;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	298012,24392,83803,84353,65248,290364,64701,50522	22190,15567,56085,17762,11820,14265,56207,18458
1276+bno5-1850+bno1;0:2,2:1,3:4,4:3,5:7,6:0,7:6;	24790,116590,24185,50522,84353,25631,114505,84027,29477	15194,17762,193034,58234,217124,23943,16416,11461,14265
1276+bno6-1642+bno7;0:1,1:2,2:3,3:0,5:4,6:5,7:6;4:7	290364,307594,298012,65248,24392,83803,64701,84353,50522	15567,17762,110147,22190,58234,338467,24136,18458,14265
1777+bno6-2259+bno6;1:2,2:0,3:3,4:4,5:7,6:5,7:6;	307594,24392,65248,286923,59312,64159,290364,50522,29477	22190,14248,17762,217124,58234,14265,15567,15204,208727
1777+bno7-1793+bno5;0:0,1:1,3:3,4:4,5:5,6:6,7:7;	65248,307594,24392,286923,59312,64159,290364,50522,29477	17762,22190,14248,217124,58234,14265,15567,15204,208727
