1628+bno4-1628+bno6;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	307594,116590,24392,291877,117287,290364,29477,50522	4914,192683,4609,999,2100,2099,6455,9343
1727+bno5-1727+bno7;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	307594,24392,366975,25012,24804,307309,290364,50522	4914,4609,797,330,112399,10519,7157,9343
3792+bno6-3792+bno7;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	65248,307594,114027,290364,81768,24392,50522,84353	330,4609,8537,11113,5621,2100,2099,7157
2257+bno4-2257+bno6;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	307594,24392,50993,116590,29477,171041,290364,50522	4914,2100,4609,9232,5071,7157,2099,1956
1725+bno7-1725+bno7;1:1,2:2,3:3,4:4,5:5,6:6,7:7;	307594,24392,116590,24804,25012,29477,290364,50522,499417	4914,4609,9728,2100,11113,8655,2099,9343,330
1739+bno4-1739+bno5;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	307594,290364,29477,29542,24680,116590,24392,50522	4914,330,23074,4609,2099,2100,7157,1017
1628+bno7-1628+bno7;1:1,2:2,3:3,4:4,5:5,6:6,7:7;	307594,364033,290364,65033,114027,24392,362849,50522,29477	4914,192683,4609,999,2100,2099,6455,9343,330
2257+bno4-2257+bno5;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	307594,24392,50993,116590,29477,171041,290364,50522	4914,2100,4609,9232,5071,7157,2099,1956
1628+bno5-1628+bno7;1:1,2:2,3:3,4:4,5:5,6:6,7:7;	307594,364033,290364,65033,114027,24392,362849,50522,29477	4914,192683,4609,999,2100,2099,6455,9343,330
1739+bno5-1739+bno6;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	307594,290364,29477,29542,24680,116590,24392,50522	4914,330,23074,4609,2099,2100,7157,1017
2257+bno5-2257+bno6;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	307594,24392,50993,116590,29477,171041,290364,50522	4914,2100,4609,9232,5071,7157,2099,1956
1400+bno5-1400+bno6;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	65248,29477,29290,24392,290364,309557,50522,64159	4914,2100,127700,7157,4609,8777,2099,1499
1721+bno3-1721+bno5;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	307594,290364,116590,114027,157074,29477,24392,50522	4914,2100,3991,7157,4609,55968,2099,8452
2661+bno6-2661+bno7;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	307594,114027,290364,309126,308690,24392,83765,50522	2100,330,4609,100820829,27289,7157,5693,2099
1628+bno4-1628+bno5;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	307594,116590,24392,291877,117287,290364,29477,50522	4914,192683,4609,999,2100,2099,6455,9343
2349+bno0-562+bno5;0:1,1:2,2:0,3:5,4:4,6:7,7:6;	50522,156726,64033,307594,24392,290364,24525,94201,114027	2099,3758,4914,2100,7157,4609,1499,9368,330
