1276+bno3-1276+bno3;0:0,3:3,4:4,7:7;	2540398,2543517,2539847,2542173,2541772,2541164,2541601,2540526,2542161,2541941,2541585,2539185	843305,828654,818938,823916,841283,821391,824867,829263,819204,835279,829025,840916
1276+bno5-1627+bno0;0:6,1:0,2:4,5:5,6:7,7:3;3:1-4:1	2540398,2542173,2541531,2542783,2539631,2541456,2539036,2539560,2541143,3361526	819204,844165,838899,837575,826711,817498,838290,832216,831899,817491
1720+bno3-1720+bno4;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	2543058,2543614,2539560,2540398,2541143,2541531,2541813,2540409	820395,817158,825191,824510,831899,829737,819204,841125
1627+bno0-562+bno4;0:1,2:2,4:0,5:7,7:6;3:5-6:5	2539560,2541193,2541531,2540369,2542311,2539155,2540494,2542737,2540398,2542256,2541143	824510,837131,831899,817813,818494,829208,837733,838178,840916,828791,829025
1858+bno6-1858+bno7;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	2540398,2540927,2539668,2541531,2543426,2539481,2543042,2541143	817158,840916,821426,831899,838899,822141,829025,819204
1627+bno4-1627+bno4;0:0,1:1,2:2,3:3,4:4,5:5,7:7;	2541531,2543058,2541143,2540822,2543042,2539481,2539511,2540979,2540927	837131,830148,831899,841472,829208,841519,828155,843468,818304
1276+bno6-1718+bno7;0:7,1:2,2:6,5:4,6:5,7:1;3:0-4:0	2540398,2541143,2539560,2541675,2539020,2540911,2539307,2541531,2542173,2539550	824510,830520,835015,817166,841129,836470,824154,832289,819204,844733
1276+bno4-1325+bno7;0:1,2:4,3:2,4:5,5:3,7:6;1:0,7	2542173,2539560,2540927,2539970,2539455,2541714,2541531,2543009,2540398,2541143	819204,838388,840471,837498,832395,824596,823706,828254,824510,831899
1276+bno4-1276+bno4;0:0,1:1,2:2,3:3,4:4,6:6,7:7;	2543042,2541772,2539560,2539481,2539047,2541934,2541531,2542698,2540409	830520,820395,817158,832289,831583,828079,819204,819114,835015
1627+bno6-1627+bno7;0:0,1:1,2:2,3:3,5:5,6:6,7:7;	2539164,2539560,2541587,2541143,2538959,2540398,2540802,2542173,2542358	834224,817158,824678,831899,819019,833836,834291,819204,825171
1276+bno4-1276+bno5;0:0,2:4,4:2,5:3,7:7;	2540398,2543020,2542173,2543058,2541531,2541248,2539560,2540409,2543008,2539773,2539994	829025,839315,831899,835015,830520,820223,824510,832289,829392,819945,839800
1276+bno3-1633+bno3;0:0,2:3,3:5,4:2,5:6,6:1,7:7;	2540398,2539047,2541531,2542161,2543395,2539560,2542173,2539861,2539185	830520,844406,827159,834182,834370,831899,824510,827375,838388
1662+bno1-562+bno4;0:1,1:5,2:2,4:0,5:7,6:4,7:6;3:3	2541143,2543058,2539560,2539481,2540927,2543042,2541531,2539488,2542173	835015,822420,830520,844733,829710,841129,832289,829382,819204
1276+bno3-1276+bno3;0:0,2:2,3:3,4:4,6:6,7:7;5:5	2539560,2540409,2541772,2539481,2539047,2541934,2541531,2542698,2541143,2543426	838300,831899,841722,827302,819898,839661,819204,834306,817158,833836
1633+bno3-2667+bno3;0:0,2:3,3:2,4:6,5:4,6:5,7:7;1:1	2540398,2543058,2541248,2541531,2539560,2541754,2541143,2540409,2542173	824510,844406,834370,827159,838388,834182,831899,827375,819204
1627+bno0-1627+bno0;0:0,2:2,4:4,5:5,7:7;6:1	2540398,2542222,2542173,2540277,2539219,2543058,2542615,2543187,2539560,2540409,2541531	817158,838388,819204,836888,843174,827934,816819,834159,831899,824956,829025
1627+bno7-1708+bno6;0:0,2:5,5:2,7:7;	2542161,2541585,2542358,2541748,2539560,2541143,2540398,2542173,2541788,2540494,2542256,2542304	824260,837559,823706,817403,817158,824510,831899,819204,824154,844733,820005,836470
1276+bno3-1627+bno6;0:4,1:7,3:1,4:6,6:2,7:3;5:5	2539958,2540291,2540880,2539560,2539442,2539641,2542173,2543222,2541531,2543254	828791,829025,830299,819204,843839,818197,831899,828134,817158,814652
1276+bno3-1276+bno4;0:0,2:2,3:3,4:4,6:6,7:7;	2539560,2543042,2541772,2539481,2539047,2541934,2541531,2542698,2541143,2543426	831899,835015,820395,832289,831583,828079,819204,819114,817158,830520
1276+bno3-2300+bno0;1:3,2:1,4:0,5:6,6:4,7:7;	3361526,2539047,2540398,2539631,2543044,2539560,2542173,2541456,2541531,2541143	829208,838079,824510,828791,818494,829025,831899,837733,840916,819204
1276+bno3-1276+bno3;0:0,2:4,3:5,4:2,5:3,7:7;1:1	2541531,2539185,2539047,2543545,2540398,2542358,2542161,2543576,2539560,2542173	827827,820395,823916,818561,831899,829025,827127,824956,817158,819204
1276+bno4-1276+bno5;0:0,2:2,3:3,4:4,5:5,7:7;1:1-6:6	2539560,2542173,2542161,2542358,2538878,2542069,2540398,3361491,2541531,2541143	831899,839066,822420,821096,842986,838786,825835,841407,828151,821339
1276+bno5-1629+bno0;0:4,3:1,4:6,7:3;	2543013,2539631,2539958,2543088,2541531,2540398,2542173,2539560,2542959,2541585,2539185,2542928	838388,820005,816165,825320,830520,829025,831899,824510,825230,835015,827827,832289
1276+bno3-1276+bno3;0:0,2:2,3:3,4:4,7:7;1:1-6:1	2542173,2539958,2540291,2543027,2538952,2543586,2542843,2539407,2541143,2541941,2541531	819204,839568,833836,817480,839517,817482,830493,817484,831899,828623,834602
1276+bno5-1276+bno5;1:2,2:1,5:6,6:5;0:4	2543426,2540927,2543042,2539481,3361526,3361381,2541840,2540954,2543058,2542173,2539847,2543517	838388,823916,820732,818982,844406,828982,840115,838571,829025,817158,819204,840916
1627+bno0-1627+bno0;0:0,2:2,4:4,5:5,7:7;1:1-6:1	2542173,2539958,2540291,2540369,2542311,2538952,2540804,2542737,2541143,2541941,2541531	819204,839568,833836,817482,817480,839517,817484,817481,831899,828623,834602
1630+bno7-1630+bno7;1:1,2:2,3:3,4:4,5:5,6:6,7:7;	2539560,2541585,2538990,2542161,2540129,2542637,2539185,2541531,2541143	817158,822195,831899,844406,840916,829025,820356,819204,838300
1276+bno4-1774+bno0;1:3,2:2,5:5,6:4;	2543058,2541982,2539047,2542029,2540398,2541531,2539560,2542173,2541973,2540825,2543254,2540115	835015,824876,839619,832289,829025,830520,824510,831899,824812,829208,818304,821513
1276+bno4-1276+bno7;1:3,2:0,5:7,6:4;	2542161,2543090,2541585,2539185,2540398,2541531,2539560,2542173,2543062,2539631,2539958,2543088	823916,828979,836163,824956,830520,829025,831899,824510,828990,823706,837559,833756
1627+bno6-1629+bno4;1:2,2:1,3:4,4:3,5:6,6:5;	2539560,2542173,3361532,2540398,2543157,2539958,2540291,2538916,2543058,2543517	817158,819204,831374,831899,816196,824120,831756,821421,836588,821011
2638+bno5-2638+bno5;0:0,1:1,2:2,4:4,5:5,6:6,7:7;	2539560,2542161,2543440,2542544,2541531,2542733,2541585,2539185,2541143	829025,829208,817813,818494,828791,838079,838178,837733,838144
1309+bno0-1627+bno0;0:0,1:3,3:2,4:5,6:4,7:7;2:1	2540291,2539958,2540369,2541941,2542311,2540804,2538952,2542737,2541143,2541531	823916,824956,836888,838388,843174,816819,827934,834159,820732,818982
1276+bno4-1325+bno6;0:4,2:1,3:2,4:5,5:7,6:0,7:6;1:3	2542173,2540927,2539970,2539455,2541714,2541531,2539560,2543009,2541143	819204,840471,837498,832395,824596,823706,838388,828254,831899
1309+bno2-1322+bno2;0:0,1:3,3:1,4:6,6:4,7:7;2:2	2540398,2541143,2543058,2539560,2542161,2539185,2541531,2543004,2542358,2541585	831899,829025,816165,823916,819295,827934,824956,826892,819204,838388
1276+bno5-1276+bno5;0:0,2:2,3:3,4:4,5:5,7:7;1:1-6:6	2539560,2542173,2542161,2542358,2538878,2542069,2540398,3361491,2541531,2541143	828151,821339,822420,821096,842986,838786,825835,841407,831899,839066
