1276+bno4-1276+bno6;0:0,2:4,4:2,5:3,7:7;	31364,41957,34420,43580,33139,41709,40201,39821,41087,42034,40378	829025,839315,831899,835015,830520,820223,824510,832289,829392,819945,839800
1627+bno7-1627+bno7;0:7,3:6,4:3,5:4,6:1,7:5;	41957,44432,34420,42034,40378,41087,41709,42761,40201,31364	828770,829025,819204,842408,821873,835941,826516,831899,817158,824510
1276+bno3-1627+bno7;0:4,3:1,4:6,7:3;2:5	41709,41087,40378,42034,36748,31448,3772012,40781,40201,31364,42761,34420	823916,834224,826735,820732,825171,824287,830765,819019,830520,831899,833836,824510
1627+bno7-1633+bno6;1:2,2:1,3:4,4:3,5:6,6:5;	31364,42761,34426,44432,40966,40378,41087,41461,41709,42034	838300,819204,838144,824510,827529,828151,831899,829880,823916,820732
1276+bno7-1627+bno7;0:7,1:4,2:1,5:6,6:3;	41709,42034,2768677,34420,36748,43580,36109,40657,40201,31364,42761	820732,818982,838388,819204,816165,836789,829729,837377,817158,824510,820005
1276+bno7-1627+bno0;0:5,3:6,4:3,7:4;	33721,40720,39697,43739,41087,41709,42034,40378,39726,41957,42761,44432	836012,823706,837559,829880,829025,830520,824510,831899,835601,827827,840916,835610
1276+bno7-1718+bno0;0:3,1:0,3:2,4:5,6:7,7:4;5:1	31816,35851,42761,44274,33139,40201,42737,34420,43827,31364	827302,842993,829025,838636,830520,824510,829205,831899,832824,820335
2638+bno5-2638+bno5;0:0,1:1,2:2,4:4,5:5,6:6,7:7;	42034,36748,39646,32979,2768677,31397,44289,32268,43580	829025,829208,817813,818494,828791,838079,838178,837733,838144
1276+bno3-1633+bno3;0:0,2:3,3:5,4:2,5:6,6:1,7:7;	42761,41957,42034,43580,38159,40378,41087,41709,2768677	830520,844406,827159,834182,834370,831899,824510,827375,838388
1276+bno0-1276+bno3;0:3,3:0,4:7,6:1,7:4;	31364,32268,36748,32977,41957,41709,42761,37781,42034,40378,41087	817158,830500,838388,836289,844187,829834,819204,831587,843788,840471,832848
1276+bno5-1276+bno7;1:2,2:1,5:6,6:5;4:0	36748,42034,2768677,32268,35851,32979,32504,37990,34420,33139,31248,43767	829025,817158,819204,840916,828982,844406,838571,840115,838388,823916,820732,818982
1627+bno6-1627+bno7;0:0,1:1,2:2,3:3,5:5,6:6,7:7;	31905,40201,33207,42761,40894,31364,41931,34420,41860	834224,817158,824678,831899,819019,833836,834291,819204,825171
1309+bno0-1627+bno0;0:0,1:3,3:2,4:5,6:4,7:7;2:1	34420,35098,35074,33721,31657,30977,43386,37453,43767,31248	823916,824956,836888,838388,843174,816819,827934,834159,820732,818982
2137+bno0-2137+bno0;0:0,2:2,3:3,4:4,5:5,6:6,7:7;	36748,43900,33814,44289,32979,31397,32268,38733,2768677	817158,827367,824077,833836,831899,827302,819204,818892,838300
1276+bno7-1629+bno7;0:1,3:4,4:3,7:6;	40627,2768677,43724,40677,41709,41087,40378,42034,31364,37216,40637,42761	829392,838899,817221,823970,829025,830520,824510,831899,820395,818769,817338,827827
1276+bno5-1627+bno0;1:1,2:4,3:0,4:7,5:3,6:6,7:5;	34420,41709,41087,40239,34153,40378,42034,33487,34281	831138,819204,836899,830840,829540,829025,831899,831548,814740
