1739+bno6-1739+bno7;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	32919,32611,33139,31364,34420,40201,42761,40654	17762,208727,77040,14933,15567,217124,15569,14265
1627+bno5-1627+bno7;0:0,2:2,3:3,4:4,5:5,6:6,7:7;	40378,36748,32979,32323,39588,44289,42034,32268,41709	15567,230796,213753,13626,211651,227331,217124,69639,77040
1276+bno5-1315+bno0;0:1,1:0,2:5,3:3,4:4,5:2,7:6;6:7	2768940,40378,38146,41709,43580,2768677,41957,42034,32537	13858,11537,67602,20238,13626,211651,22190,22627,11772
1276+bno7-1276+bno7;0:1,3:2,4:5,7:6;5:7	34408,2768677,34075,34231,41709,41087,40378,42034,37216,34437,31364,42761	72236,71950,21372,381695,211651,77040,217124,13626,208727,72318,245666,14265
1276+bno0-1278+bno3;1:1,2:2,5:5,6:6;	37384,32268,37344,34304,33139,31364,34420,40201,32919,37304,3355150,36040	217310,22190,20238,229663,77040,211651,13626,217124,11537,217333,403183,20104
2844+bno5-2844+bno7;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	40378,42761,42587,41957,41709,44432,42034,41087	13626,191578,12190,22724,209446,57434,71950,211651
1276+bno4-1276+bno7;0:3,1:6,2:7,5:2,6:5,7:4;	41087,40378,41709,40201,41944,31364,34420,42034,37216,33139	77040,217124,211651,22190,320790,21750,52864,13626,209446,20238
1276+bno7-1774+bno0;1:3,2:2,5:5,6:4;	37216,40017,39018,35701,33139,31364,34420,40201,40012,39368,44251,41192	22190,12177,12370,18412,211651,77040,217124,13626,12142,12914,12387,23872
1276+bno7-1278+bno4;0:2,2:0,3:3,4:4,7:7;	41087,42034,40378,33139,41709,37122,35055,40739,31364,40201,34420	22190,55934,20238,15567,77040,211651,13626,217124,54720,58234,19056
1309+bno5-1627+bno7;0:0,2:6,3:2,4:5,5:3,6:4,7:7;	32919,31364,40378,3355064,3354896,42034,34119,36286,41087	208727,77040,65964,15567,58234,230796,83679,217124,22248
1276+bno2-1309+bno7;0:1,2:4,3:2,4:5,5:7,7:6;	40378,41087,33139,34420,33721,35539,42761,40201,37216,31364	211651,13626,230796,58234,22190,20238,217124,67857,77040,15567
602+bno7-602+bno7;1:1,2:2,3:3,4:4,5:5,6:6,7:7;0:0	31364,41709,35381,44432,40378,41087,42034,42761,34420	209446,15567,77040,217011,13626,211651,217124,14030,22724
2844+bno6-2844+bno7;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	40378,42761,42587,41957,41709,44432,42034,41087	13626,191578,12190,22724,209446,57434,71950,211651
1309+bno3-562+bno4;0:1,2:3,3:2,4:7,5:5,6:4,7:6;	41709,33139,41087,41830,34119,40378,42034,3355136,32919	211651,20238,77040,77113,26554,217124,13626,22190,20371
1278+bno4-562+bno6;0:0,2:2,3:5,4:4,5:6,6:1,7:7;	31364,32919,33139,41709,41957,40201,34420,46662,42034	384061,230796,13626,109229,234915,211651,22627,67604,68121
1720+bno7-4067+bno6;1:2,2:7,3:1,4:5,5:3,6:6,7:4;	34420,43580,40378,41957,41709,42034,42828,2768677,41087	13626,69379,665113,110382,12279,12759,230558,211651,15567
1309+bno6-562+bno7;0:1,2:3,3:2,4:7,5:5,6:4,7:6;	41709,33139,41087,41830,34119,40378,42034,3355136,32919	211651,22190,77040,110639,56637,217124,13626,20238,230796
1276+bno0-1309+bno6;1:7,2:5,5:6,6:4;	36952,40201,33139,43864,41087,41709,42034,40378,44432,2768677,41957,37471	70611,26414,22248,65964,217124,230796,83679,58234,77040,208727,70646,15567
1276+bno5-562+bno4;0:0,2:4,3:1,4:6,5:5,6:3,7:7;	34259,32919,44668,34420,40201,42588,32307,37528,33139	13796,211651,12914,77040,217124,15976,16391,12387,15567
1276+bno7-1278+bno6;0:0,2:2,3:3,4:4,7:7;	37379,32268,32979,31364,36748,40378,41087,42761,37272,42594,35956	384061,22393,19156,77040,15567,211651,13626,217124,225898,58234,260305
1276+bno3-1276+bno5;0:2,1:0,3:1,4:6,7:5;6:4	32979,31816,35422,40429,41087,38840,34806,34393,41709,41957,35540	18747,17762,22627,66968,11537,11520,67469,66853,13626,211651,14081
1278+bno6-1278+bno6;1:1,2:2,3:3,4:4,5:5,6:6,7:7;0:0	33139,41087,41709,36803,39824,42034,40378,42186,40201	20238,77040,211651,230796,76890,13626,217124,19179,22190
1276+bno5-1278+bno7;0:1,1:3,3:2,4:5,7:6;	38389,50415,36333,31364,33748,33139,40201,34420,33721,32781,48448	16531,22059,50873,77040,69181,211651,13626,217124,230796,106052,21402
1276+bno0-1276+bno4;0:4,2:0,3:5,4:2,7:7;	33139,34420,40201,31376,43767,41709,41957,42504,40378,36015,42034	22627,74270,384061,20957,68159,78911,214704,74075,13626,71846,214669
1276+bno5-1718+bno2;1:0,2:6,3:2,4:5,5:1,6:7,7:4;0:3	31364,41344,43573,33139,40201,33347,36044,34420,42761	14265,244667,14800,13626,217124,229759,56177,15567,665113
1276+bno5-1627+bno0;1:1,2:4,3:0,4:7,5:3,6:6,7:5;0:2	44432,41957,40378,36587,40643,42034,41709,41087,42761	20238,211651,77040,11634,98766,217124,13626,19185,22190
1276+bno6-1276+bno7;0:0,1:1,3:3,4:4,6:6,7:7;	32611,33675,31364,34378,40378,41087,35195,42761,36748,44086	16531,12842,77040,27528,211651,13626,21803,217124,15567,56213
1309+bno2-1309+bno4;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	40378,31364,33139,44432,35047,40201,34420,41087	20238,15567,211651,68731,77040,13626,217124,237943
1276+bno5-1276+bno7;1:1,3:3,4:4,5:5,6:6;7:0	31364,36705,34070,43672,40378,41087,34514,31498,43580,35708,39846	11537,66725,22627,239405,13626,211651,77110,71801,77040,233328,14784
1638+bno6-1638+bno7;0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7;	41087,40201,36748,31364,31065,34480,34420,42761	208727,20371,77040,665113,15567,217124,58208,14265
1276+bno3-1276+bno5;1:3,2:0,3:6,4:1,5:7,6:4;	37344,34304,40378,31364,31767,37384,42761,41087,30975,2768718	12928,13837,77040,211651,13841,13640,13626,217124,17356,20187
1276+bno5-1718+bno4;0:3,1:1,3:2,4:5,5:0,6:7,7:4;	2768677,31364,36748,33139,40201,43580,35933,34420,42761	217331,11537,72461,13626,211651,208727,98415,22627,12304
1276+bno7-1278+bno0;1:1,2:2,5:5,6:6;	33721,41888,38871,31248,31364,33139,40201,34420,41748,41709,41957,41067	17762,66610,208727,14265,211651,15567,217124,13626,66593,22190,20238,11764
1276+bno6-1279+bno3;0:1,3:2,4:5,7:6;2:7	318207,43768,32514,36754,31364,33139,40201,34420,43580,318231,33941,33214	65960,16531,12842,12153,77040,211651,13626,217124,11537,654470,52906,11461
